source,target,distance,type
16896,8234,0.0,same
16896,5518,0.0,same
16896,9795,0.0,same
16896,2718,0.42,sim
16896,2722,0.42,sim
16896,5915,0.57,sim
16896,5927,0.57,sim
16896,1743,0.57,sim
16895,16894,0.0,same
16895,7025,0.0,same
16895,16893,0.0,same
16895,21361,0.39,sim
16895,21340,0.39,sim
16895,12934,0.39,sim
16895,14607,0.55,sim
16895,10512,0.77,sim
16895,5488,0.84,sim
16892,25243,1.95,sim
16891,16886,1.68,sim
16891,16883,1.68,sim
16890,10707,0.0,same
16890,17279,1.55,sim
16890,972,1.64,sim
16890,16882,1.7,sim
16890,16885,1.7,sim
16890,14385,1.76,sim
16890,1005,1.84,sim
16890,2564,1.86,sim
16890,19464,1.86,sim
16888,17235,0.35,sim
16888,4404,0.56,sim
16888,17241,0.86,sim
16888,13054,1.01,sim
16888,20859,1.01,sim
16888,4408,1.02,sim
16888,3809,1.21,sim
16888,22040,1.21,sim
16888,3545,1.22,sim
16887,23759,0.65,sim
16887,12065,0.79,sim
16887,23771,1.24,sim
16887,3203,1.59,sim
16887,21280,1.86,sim
16887,5519,1.98,sim
16887,3139,1.98,sim
16887,16881,2.0,sim
16887,11251,2.0,sim
16886,16883,0.0,same
16886,16891,1.68,sim
16886,2411,1.86,sim
16886,2409,1.9,sim
16885,16882,0.0,same
16885,18041,1.17,sim
16885,4442,1.4,sim
16885,13727,1.46,sim
16885,15787,1.5,sim
16885,5590,1.5,sim
16885,5594,1.5,sim
16885,15783,1.5,sim
16885,17279,1.56,sim
16881,19551,0.86,sim
16881,19540,0.86,sim
16881,5585,0.86,sim
16881,15778,0.86,sim
16881,5025,1.12,sim
16881,5038,1.12,sim
16881,5028,1.12,sim
16881,2178,1.37,sim
16881,8242,1.37,sim
16880,18500,0.3,sim
16880,15153,0.42,sim
16880,8765,0.42,sim
16880,8769,0.42,sim
16880,4349,0.65,sim
16880,12670,0.67,sim
16880,16483,0.67,sim
16880,3185,0.67,sim
16880,16490,0.69,sim
16879,8525,1.43,sim
16879,18140,1.48,sim
16879,20142,1.57,sim
16879,9990,1.59,sim
16879,16034,1.61,sim
16879,18277,1.81,sim
16879,16877,1.82,sim
16879,16876,1.82,sim
16879,19523,1.83,sim
16878,8825,0.0,sim
16878,23928,0.0,sim
16878,18261,0.0,sim
16878,20150,0.0,sim
16878,21739,0.0,sim
16878,35,0.0,sim
16878,40,0.0,sim
16878,19521,0.0,sim
16878,19526,0.0,sim
16877,16876,0.0,same
16877,18277,0.49,sim
16877,21575,0.53,sim
16877,21577,0.55,sim
16877,7044,0.55,sim
16877,10883,0.71,sim
16877,20143,0.72,sim
16877,20149,0.73,sim
16877,11889,0.74,sim
16875,11745,1.18,sim
16875,7656,1.18,sim
16875,5662,1.65,sim
16875,7220,1.75,sim
16875,14468,1.76,sim
16875,20733,1.76,sim
16875,20729,1.76,sim
16875,20731,1.76,sim
16875,7043,1.87,sim
16874,14717,0.73,sim
16874,13519,0.93,sim
16874,301,1.03,sim
16874,23203,1.47,sim
16874,24269,1.59,sim
16874,10239,1.59,sim
16872,16871,0.76,sim
16872,15844,0.92,sim
16872,9095,0.92,sim
16872,2809,1.7,sim
16872,2816,1.74,sim
16872,2806,1.87,sim
16872,2811,1.87,sim
16872,2814,1.88,sim
16871,16872,0.76,sim
16871,2816,1.37,sim
16871,2806,1.45,sim
16871,2811,1.45,sim
16871,2814,1.47,sim
16871,2809,1.55,sim
16870,16869,0.0,same
16870,11490,0.2,sim
16870,16868,0.69,sim
16870,12590,0.77,sim
16870,14473,0.77,sim
16870,14475,0.77,sim
16870,14471,0.77,sim
16870,12593,0.85,sim
16870,12586,0.85,sim
16868,16870,0.69,sim
16868,16869,0.69,sim
16868,14475,0.72,sim
16868,14473,0.72,sim
16868,12590,0.72,sim
16868,14471,0.72,sim
16868,21287,0.79,sim
16868,24612,0.79,sim
16868,2301,0.87,sim
16867,25405,1.78,sim
16863,2288,1.87,sim
16858,11600,0.0,same
16858,24056,1.86,sim
16857,4027,0.0,same
16857,11599,0.0,same
16857,4029,0.0,same
16857,1167,0.51,sim
16857,24577,0.62,sim
16857,25751,0.64,sim
16857,22877,0.7,sim
16857,16847,0.83,sim
16857,11589,0.83,sim
16856,11598,0.0,same
16855,11597,0.0,same
16855,15910,1.57,sim
16855,18124,1.63,sim
16855,17284,1.64,sim
16855,20932,1.66,sim
16855,15904,1.72,sim
16855,20929,1.79,sim
16855,18915,1.8,sim
16855,5693,1.81,sim
16854,11596,0.0,same
16854,24877,0.42,sim
16854,9133,0.71,sim
16854,19661,0.93,sim
16854,19667,1.19,sim
16854,18087,1.19,sim
16854,18084,1.19,sim
16854,11885,1.33,sim
16854,7207,1.33,sim
16853,11595,0.0,same
16853,2846,0.82,sim
16853,23800,0.82,sim
16853,14703,0.93,sim
16853,15694,0.94,sim
16853,10873,0.96,sim
16853,21290,1.02,sim
16853,22410,1.03,sim
16853,2642,1.03,sim
16851,11593,0.0,same
16851,13500,1.29,sim
16851,10025,1.54,sim
16851,15193,1.59,sim
16851,12277,1.69,sim
16851,5271,1.7,sim
16851,14441,1.72,sim
16851,21477,1.72,sim
16851,21482,1.77,sim
16850,11592,0.0,same
16850,10512,1.74,sim
16850,11362,1.86,sim
16850,3175,1.94,sim
16849,11591,0.0,same
16849,20203,1.88,sim
16848,11590,0.0,same
16847,11589,0.0,same
16847,21227,0.17,sim
16847,24059,0.27,sim
16847,1623,0.3,sim
16847,17089,0.3,sim
16847,25743,0.3,sim
16847,25745,0.3,sim
16847,7419,0.34,sim
16847,25751,0.67,sim
16846,11588,0.0,same
16846,13507,1.09,sim
16846,3666,1.54,sim
16846,25266,1.86,sim
16846,996,1.87,sim
16846,3668,1.97,sim
16846,3667,1.98,sim
16846,12661,2.0,sim
16846,12671,2.0,sim
16845,11587,0.0,same
16845,257,0.27,sim
16845,10158,0.64,sim
16845,14222,1.23,sim
16845,7970,1.31,sim
16845,16479,1.32,sim
16845,22182,1.44,sim
16845,15410,1.59,sim
16845,8614,1.66,sim
16844,11586,0.0,same
16843,11585,0.0,same
16843,4786,1.93,sim
16842,11584,0.0,same
16841,13307,0.0,same
16841,13319,0.0,same
16841,2791,0.0,same
16841,2794,0.0,same
16841,2783,0.0,same
16841,13309,0.0,same
16841,13321,0.0,same
16841,6382,0.0,same
16841,13355,0.0,same
16841,20216,0.0,same
16840,9080,0.0,same
16840,425,0.49,sim
16840,5515,0.49,sim
16840,5506,0.49,sim
16840,3126,0.49,sim
16840,3135,0.49,sim
16840,10180,0.81,sim
16840,5989,0.84,sim
16840,23614,0.84,sim
16839,9079,0.0,same
16839,18741,1.34,sim
16839,5042,1.54,sim
16839,15640,1.73,sim
16839,11240,1.99,sim
16838,9078,0.0,same
16838,18354,0.79,sim
16838,6677,1.17,sim
16838,18348,1.21,sim
16838,22763,1.29,sim
16838,2705,1.38,sim
16838,2749,1.42,sim
16838,9773,1.42,sim
16838,9771,1.42,sim
16837,9077,0.0,same
16836,9076,0.0,same
16836,4966,1.52,sim
16836,4972,1.84,sim
16836,1992,1.89,sim
16836,11253,2.0,sim
16835,9075,0.0,same
16835,5002,0.84,sim
16835,6675,1.03,sim
16835,8055,1.09,sim
16835,16571,1.09,sim
16835,5887,1.12,sim
16835,4976,1.17,sim
16835,12357,1.17,sim
16835,6669,1.17,sim
16834,9074,0.0,same
16834,11809,1.36,sim
16834,11805,1.36,sim
16834,25546,1.43,sim
16834,8662,1.49,sim
16834,7922,1.55,sim
16834,10842,1.55,sim
16834,18354,1.59,sim
16834,18035,1.61,sim
16833,9073,0.0,same
16833,22765,1.03,sim
16833,6563,1.29,sim
16833,15891,1.32,sim
16833,464,1.32,sim
16833,16010,1.38,sim
16833,3208,1.42,sim
16833,4976,1.44,sim
16833,6647,1.52,sim
16832,9072,0.0,same
16831,8023,1.08,sim
16831,7846,1.09,sim
16831,23960,1.17,sim
16831,12973,1.18,sim
16831,20263,1.42,sim
16831,1020,1.48,sim
16831,19816,1.49,sim
16831,3511,1.49,sim
16831,1497,1.54,sim
16828,24078,1.74,sim
16827,5346,0.49,sim
16827,24596,0.57,sim
16827,16611,0.58,sim
16827,19244,0.66,sim
16827,23096,0.66,sim
16827,23105,0.87,sim
16827,5193,0.97,sim
16827,17678,1.09,sim
16827,21126,1.27,sim
16825,3025,0.0,same
16825,24993,0.17,sim
16825,9743,0.41,sim
16825,1897,0.43,sim
16825,9741,0.43,sim
16825,9735,0.43,sim
16825,9751,0.43,sim
16825,9746,0.43,sim
16825,9749,0.43,sim
16823,13307,0.0,same
16823,13319,0.0,same
16823,2791,0.0,same
16823,2794,0.0,same
16823,2783,0.0,same
16823,13309,0.0,same
16823,13321,0.0,same
16823,6382,0.0,same
16823,13355,0.0,same
16823,20216,0.0,same
16821,2259,1.28,sim
16821,8,1.28,sim
16821,6176,1.55,sim
16821,9489,1.57,sim
16821,25118,1.67,sim
16821,14666,1.7,sim
16821,16000,1.74,sim
16821,15988,1.74,sim
16821,14672,1.78,sim
16819,16809,0.0,same
16819,3397,0.0,same
16819,5004,0.0,same
16819,22218,0.0,sim
16819,14751,0.0,sim
16819,23209,0.0,sim
16819,23777,0.0,sim
16819,23215,0.0,sim
16819,808,0.0,sim
16817,23207,0.21,sim
16817,25130,0.56,sim
16817,18857,0.61,sim
16817,1962,0.62,sim
16817,12417,0.68,sim
16817,1554,0.91,sim
16817,7534,0.94,sim
16817,18534,0.94,sim
16817,17544,0.94,sim
16815,18539,1.31,sim
16815,17549,1.31,sim
16815,7539,1.31,sim
16813,11288,0.0,same
16813,1772,0.0,sim
16813,12902,0.0,sim
16813,23383,0.0,sim
16813,22622,0.0,sim
16813,14751,0.0,sim
16813,16809,0.0,sim
16813,16819,0.0,sim
16813,3397,0.0,sim
16811,7002,0.0,same
16811,1187,0.0,same
16811,2846,0.38,sim
16811,23800,0.38,sim
16811,20247,0.73,sim
16811,20250,0.73,sim
16811,25639,0.73,sim
16811,6998,0.73,sim
16811,15696,0.73,sim
16806,18789,1.81,sim
16806,10373,1.91,sim
16806,14222,1.91,sim
16803,25299,1.06,sim
16803,8364,1.06,sim
16803,25305,1.06,sim
16803,24563,1.15,sim
16803,10512,1.2,sim
16803,12173,1.22,sim
16803,12168,1.22,sim
16803,12162,1.22,sim
16803,19546,1.22,sim
16802,21421,1.2,sim
16802,20560,1.59,sim
16802,20563,1.59,sim
16802,17512,1.83,sim
16802,13330,1.95,sim
16802,8839,1.99,sim
16802,24004,1.99,sim
16802,17434,1.99,sim
16801,16792,0.78,sim
16800,2380,1.8,sim
16800,8871,1.88,sim
16800,15235,1.97,sim
16793,20400,1.67,sim
16793,6176,1.75,sim
16793,24344,1.75,sim
16793,8426,1.76,sim
16793,7568,1.79,sim
16793,25118,1.85,sim
16793,20001,1.86,sim
16793,3428,1.88,sim
16793,2476,1.88,sim
16792,16801,0.78,sim
16791,5188,1.62,sim
16791,7156,1.95,sim
16791,12970,1.96,sim
16790,22780,0.99,sim
16790,22782,0.99,sim
16790,4278,1.02,sim
16790,4270,1.02,sim
16790,7990,1.05,sim
16790,23707,1.05,sim
16790,16101,1.05,sim
16790,5621,1.09,sim
16790,22711,1.15,sim
16789,12709,0.56,sim
16789,12717,0.78,sim
16789,7125,0.8,sim
16789,16783,0.88,sim
16789,21836,0.93,sim
16789,17136,0.93,sim
16789,17134,0.93,sim
16789,21843,0.93,sim
16789,21834,0.93,sim
16787,5727,1.73,sim
16787,5728,1.73,sim
16785,24293,1.9,sim
16785,14403,1.92,sim
16785,4197,1.94,sim
16784,4391,0.09,sim
16784,7753,0.09,sim
16784,51,0.09,sim
16784,7165,0.13,sim
16784,15617,0.18,sim
16784,10253,0.28,sim
16784,12604,0.35,sim
16784,12436,0.6,sim
16784,12445,0.6,sim
16783,12717,0.45,sim
16783,12707,0.66,sim
16783,12709,0.7,sim
16783,7125,0.79,sim
16783,12439,0.82,sim
16783,16789,0.88,sim
16783,4205,0.96,sim
16783,4209,0.96,sim
16783,12777,0.96,sim
16782,4199,1.54,sim
16782,17932,1.56,sim
16782,10247,1.58,sim
16782,12433,1.84,sim
16782,11710,1.85,sim
16782,10198,1.86,sim
16782,3470,1.9,sim
16782,14078,1.92,sim
16782,21464,1.95,sim
16780,12092,1.79,sim
16780,6712,1.95,sim
16778,13764,0.99,sim
16778,16774,1.43,sim
16778,22137,1.6,sim
16778,5299,1.63,sim
16778,536,1.64,sim
16778,5876,1.74,sim
16778,11022,1.74,sim
16778,24455,1.82,sim
16778,12707,1.84,sim
16775,12576,1.81,sim
16774,22137,1.0,sim
16774,13764,1.3,sim
16774,536,1.38,sim
16774,16778,1.43,sim
16774,5876,1.59,sim
16774,19170,1.6,sim
16774,5299,1.68,sim
16774,24459,1.69,sim
16774,7164,1.72,sim
16755,3770,0.62,sim
16755,21065,1.66,sim
16755,12298,1.95,sim
16752,23574,0.98,sim
16752,9991,0.99,sim
16752,17235,1.19,sim
16752,21574,1.24,sim
16752,16888,1.27,sim
16752,22650,1.29,sim
16752,4812,1.29,sim
16752,11890,1.31,sim
16752,14338,1.34,sim
16747,6089,1.11,sim
16747,20950,1.11,sim
16747,14675,1.3,sim
16747,14676,1.56,sim
16747,2933,1.71,sim
16747,24073,1.82,sim
16747,24080,1.82,sim
16747,16738,1.83,sim
16747,20956,1.9,sim
16746,13307,0.0,same
16746,13319,0.0,same
16746,2791,0.0,same
16746,2794,0.0,same
16746,2783,0.0,same
16746,13309,0.0,same
16746,13321,0.0,same
16746,6382,0.0,same
16746,13355,0.0,same
16746,20216,0.0,same
16744,14371,1.68,sim
16744,25270,1.82,sim
16744,21768,1.84,sim
16744,571,1.91,sim
16744,4246,1.94,sim
16744,18850,1.94,sim
16744,14367,1.98,sim
16744,14363,1.98,sim
16741,14959,1.9,sim
16741,14956,1.95,sim
16740,25178,1.87,sim
16738,9458,1.45,sim
16738,14208,1.6,sim
16738,18196,1.67,sim
16738,21812,1.67,sim
16738,16747,1.83,sim
16738,14675,1.88,sim
16738,14976,1.94,sim
16738,16332,1.94,sim
16738,25659,1.99,sim
16732,16723,0.0,same
16732,22260,0.82,sim
16732,1042,0.93,sim
16732,23345,0.93,sim
16732,8266,1.0,sim
16732,23973,1.05,sim
16732,14731,1.09,sim
16732,3733,1.1,sim
16732,21013,1.13,sim
16729,16725,0.0,same
16729,16721,0.0,same
16728,16724,0.0,same
16727,11039,1.25,sim
16727,20387,1.65,sim
16727,12413,1.67,sim
16727,7941,1.82,sim
16719,4454,1.0,sim
16719,10389,1.1,sim
16719,17003,1.11,sim
16719,12025,1.12,sim
16719,8608,1.19,sim
16719,17194,1.25,sim
16719,8557,1.25,sim
16719,21990,1.27,sim
16719,11658,1.27,sim
16718,7983,1.9,sim
16718,17509,1.93,sim
16718,385,2.0,sim
16716,18102,1.97,sim
16715,6145,1.63,sim
16715,15364,1.72,sim
16715,3836,1.77,sim
16715,21139,1.89,sim
16715,15367,1.9,sim
16711,24395,0.72,sim
16711,25079,0.72,sim
16711,17756,0.78,sim
16711,17751,0.8,sim
16711,17748,0.82,sim
16711,17716,0.82,sim
16711,25274,0.86,sim
16711,24928,0.89,sim
16711,17718,0.96,sim
16710,1876,1.89,sim
16710,23702,1.94,sim
16710,16090,1.94,sim
16707,3652,1.4,sim
16707,3656,1.4,sim
16707,3640,1.4,sim
16707,3644,1.4,sim
16707,22677,1.44,sim
16707,12121,1.62,sim
16707,25385,1.65,sim
16707,351,1.86,sim
16707,15315,1.91,sim
16704,2150,1.36,sim
16704,14387,1.81,sim
16702,22362,1.66,sim
16702,16927,1.96,sim
16701,16011,1.4,sim
16701,16014,1.4,sim
16701,5586,1.43,sim
16701,15779,1.43,sim
16701,16700,1.79,sim
16700,16701,1.79,sim
16700,20508,1.81,sim
16699,16910,1.95,sim
16699,1117,1.98,sim
16699,1111,1.98,sim
16698,16694,0.0,same
16698,2043,0.21,sim
16698,16690,0.21,sim
16698,2049,0.26,sim
16698,3391,0.28,sim
16698,8465,0.63,sim
16698,3561,0.71,sim
16698,1359,0.96,sim
16698,14933,0.96,sim
16697,17655,0.0,same
16697,16689,0.0,same
16697,3194,0.0,same
16697,17243,0.0,same
16697,19307,0.0,same
16697,11875,0.0,same
16697,10520,0.0,same
16697,7625,0.0,same
16697,5477,0.0,same
16697,22545,0.0,same
16696,16688,0.0,same
16696,16692,0.57,sim
16696,19726,1.35,sim
16696,1888,1.41,sim
16696,2328,1.42,sim
16696,1882,1.43,sim
16696,15493,1.53,sim
16696,13436,1.54,sim
16696,25099,1.55,sim
16693,17655,0.0,same
16693,16689,0.0,same
16693,3194,0.0,same
16693,17243,0.0,same
16693,19307,0.0,same
16693,11875,0.0,same
16693,10520,0.0,same
16693,7625,0.0,same
16693,5477,0.0,same
16693,22545,0.0,same
16692,16688,0.57,sim
16692,16696,0.57,sim
16692,1882,1.39,sim
16692,19726,1.39,sim
16692,1888,1.43,sim
16692,2328,1.44,sim
16692,25099,1.5,sim
16692,5565,1.51,sim
16692,20797,1.67,sim
16690,2043,0.18,sim
16690,3391,0.19,sim
16690,16698,0.21,sim
16690,16694,0.21,sim
16690,2049,0.21,sim
16690,8465,0.64,sim
16690,3561,0.66,sim
16690,1359,0.97,sim
16690,3556,1.02,sim
16687,20189,1.2,sim
16687,20311,1.86,sim
16686,24435,1.6,sim
16686,1713,1.82,sim
16686,1718,1.82,sim
16686,5337,1.96,sim
16685,21390,0.91,sim
16685,24408,1.09,sim
16685,19940,1.09,sim
16685,6257,1.09,sim
16685,18018,1.33,sim
16685,21302,1.38,sim
16685,21307,1.38,sim
16685,2966,1.42,sim
16685,20477,1.42,sim
16683,18371,1.71,sim
16683,18374,1.71,sim
16683,18370,1.71,sim
16683,2592,1.96,sim
16681,16677,0.59,sim
16681,21404,1.79,sim
16681,19231,1.84,sim
16679,2589,1.92,sim
16678,6625,1.66,sim
16677,16681,0.59,sim
16677,21404,1.88,sim
16677,19231,1.97,sim
16675,11797,1.75,sim
16675,11798,1.75,sim
16671,7272,0.0,same
16671,10507,0.0,same
16671,16680,1.47,sim
16671,19920,1.47,sim
16671,4946,1.85,sim
16671,8615,1.85,sim
16671,4943,1.85,sim
16671,4948,1.85,sim
16671,9360,1.85,sim
16666,16664,0.53,sim
16666,16659,0.54,sim
16666,13434,0.97,sim
16666,4284,1.39,sim
16666,15513,1.4,sim
16666,15508,1.4,sim
16666,1859,1.49,sim
16666,921,1.52,sim
16666,22956,1.82,sim
16664,16659,0.21,sim
16664,16666,0.53,sim
16664,921,1.45,sim
16664,13434,1.54,sim
16664,4284,1.79,sim
16664,15508,1.81,sim
16664,15513,1.81,sim
16664,1859,1.88,sim
16661,11330,0.67,sim
16661,12035,1.04,sim
16661,13435,1.4,sim
16661,13443,1.4,sim
16661,15363,1.47,sim
16661,22948,1.47,sim
16661,19142,1.47,sim
16661,25294,1.49,sim
16661,25292,1.49,sim
16659,16664,0.21,sim
16659,16666,0.54,sim
16659,13434,0.96,sim
16659,4284,1.3,sim
16659,15513,1.36,sim
16659,15508,1.36,sim
16659,1859,1.46,sim
16659,11313,1.83,sim
16659,11772,1.84,sim
16656,4077,0.0,same
16656,16478,0.0,same
16656,661,0.27,sim
16656,749,0.27,sim
16656,25523,0.38,sim
16656,2521,0.38,sim
16656,7739,0.53,sim
16656,5024,0.53,sim
16656,5037,0.53,sim
16655,2520,1.92,sim
16653,9026,1.2,sim
16653,2518,1.2,sim
16653,15576,1.2,sim
16653,4618,1.58,sim
16653,747,1.58,sim
16653,658,1.69,sim
16651,4616,0.1,sim
16651,656,0.1,sim
16651,16474,0.32,sim
16651,15574,0.57,sim
16651,745,0.59,sim
16651,2516,0.6,sim
16651,9024,0.65,sim
16651,20291,1.2,sim
16651,14312,1.3,sim
16649,16642,0.31,sim
16649,736,0.47,sim
16649,9015,0.52,sim
16649,646,0.52,sim
16649,4614,0.56,sim
16649,2514,0.67,sim
16649,4607,0.73,sim
16649,15565,0.76,sim
16649,7098,0.77,sim
16648,2513,0.87,sim
16648,4613,1.83,sim
16646,2511,0.37,sim
16646,15569,0.37,sim
16646,9019,0.55,sim
16646,650,0.62,sim
16646,16469,1.23,sim
16646,4611,1.23,sim
16646,7103,1.33,sim
16646,740,1.4,sim
16646,22887,1.4,sim
16645,9018,0.1,sim
16645,649,0.17,sim
16645,2510,0.62,sim
16645,739,0.76,sim
16645,7102,0.81,sim
16645,15568,0.82,sim
16644,2509,0.32,sim
16644,738,1.26,sim
16644,22989,1.79,sim
16643,15566,1.31,sim
16643,4608,1.31,sim
16642,16649,0.31,sim
16642,736,0.35,sim
16642,9015,0.41,sim
16642,646,0.41,sim
16642,4614,0.52,sim
16642,2514,0.64,sim
16642,4607,0.66,sim
16642,15565,0.69,sim
16642,15572,0.76,sim
16641,9014,0.96,sim
16641,645,1.06,sim
16640,13307,0.0,same
16640,13319,0.0,same
16640,2791,0.0,same
16640,2794,0.0,same
16640,2783,0.0,same
16640,13309,0.0,same
16640,13321,0.0,same
16640,6382,0.0,same
16640,13355,0.0,same
16640,20216,0.0,same
16639,14616,1.77,sim
16639,5220,1.8,sim
16639,11509,1.8,sim
16639,10263,1.89,sim
16638,20497,1.17,sim
16638,10822,1.45,sim
16638,13150,1.49,sim
16638,22023,1.78,sim
16637,6555,1.42,sim
16637,6562,1.44,sim
16637,6559,1.44,sim
16637,24283,1.44,sim
16637,19955,1.44,sim
16637,18513,1.44,sim
16637,6553,1.5,sim
16637,15707,1.52,sim
16637,14153,1.56,sim
16635,25534,1.14,sim
16635,13447,1.16,sim
16635,17769,1.21,sim
16635,2148,1.21,sim
16635,25705,1.23,sim
16635,1056,1.23,sim
16635,23610,1.23,sim
16635,15047,1.24,sim
16635,7457,1.29,sim
16634,14583,0.21,sim
16634,9945,0.21,sim
16634,6247,0.59,sim
16634,9935,0.59,sim
16634,14573,0.59,sim
16634,1551,0.59,sim
16634,16369,0.78,sim
16634,6977,0.8,sim
16634,6628,0.81,sim
16632,6970,0.49,sim
16632,14571,1.36,sim
16632,14568,1.36,sim
16632,14563,1.36,sim
16632,3564,1.37,sim
16632,7709,1.46,sim
16632,4477,1.47,sim
16632,16183,1.47,sim
16632,14565,1.49,sim
16630,7080,1.24,sim
16630,7500,1.68,sim
16630,7498,1.68,sim
16630,25025,1.78,sim
16630,18788,1.83,sim
16630,24889,1.98,sim
16629,10814,0.0,same
16629,8742,1.02,sim
16629,9516,1.97,sim
16628,16074,0.73,sim
16628,16076,1.34,sim
16628,21409,1.35,sim
16628,20029,1.47,sim
16628,20935,1.58,sim
16628,11962,1.72,sim
16628,14409,1.74,sim
16628,14395,1.74,sim
16628,11049,1.85,sim
16627,17434,0.55,sim
16627,24004,0.55,sim
16627,17512,0.78,sim
16627,20563,1.64,sim
16627,20560,1.64,sim
16627,13330,1.72,sim
16627,22911,1.74,sim
16627,21944,1.74,sim
16627,21938,1.74,sim
16626,19236,0.72,sim
16626,19249,0.72,sim
16626,22915,1.41,sim
16626,18655,1.96,sim
16625,11843,0.29,sim
16625,7185,0.33,sim
16625,11611,0.37,sim
16625,11850,0.37,sim
16625,11846,0.37,sim
16625,19235,0.44,sim
16625,11973,0.44,sim
16625,19248,0.47,sim
16625,11961,0.49,sim
16623,11621,0.09,sim
16623,11609,0.09,sim
16623,11971,0.2,sim
16623,22922,0.2,sim
16623,19233,0.2,sim
16623,21951,0.21,sim
16623,11959,0.21,sim
16623,21940,0.28,sim
16623,16613,0.28,sim
16622,21950,0.81,sim
16622,11970,0.81,sim
16622,22921,0.81,sim
16622,18065,0.81,sim
16622,21939,0.82,sim
16622,19232,1.14,sim
16622,18054,1.19,sim
16622,17934,1.36,sim
16622,10908,1.42,sim
16620,11605,0.99,sim
16620,13310,0.99,sim
16620,13322,0.99,sim
16620,16609,0.99,sim
16620,11617,0.99,sim
16620,11967,0.99,sim
16620,19241,1.03,sim
16620,22909,1.13,sim
16619,13307,0.0,same
16619,13319,0.0,same
16619,2791,0.0,same
16619,2794,0.0,same
16619,2783,0.0,same
16619,13309,0.0,same
16619,13321,0.0,same
16619,6382,0.0,same
16619,13355,0.0,same
16619,20216,0.0,same
16617,13307,0.0,same
16617,13319,0.0,same
16617,2791,0.0,same
16617,2794,0.0,same
16617,2783,0.0,same
16617,13309,0.0,same
16617,13321,0.0,same
16617,6382,0.0,same
16617,13355,0.0,same
16617,20216,0.0,same
16612,8856,0.0,same
16612,19204,0.0,same
16612,367,0.0,same
16612,12835,0.0,same
16612,13325,0.0,same
16612,11608,0.0,same
16612,141,0.0,same
16612,18142,0.0,same
16612,18122,0.0,same
16612,24179,0.0,same
16611,19244,0.16,sim
16611,24596,0.16,sim
16611,23096,0.26,sim
16611,16827,0.58,sim
16611,23105,0.67,sim
16611,5193,0.74,sim
16611,17678,0.99,sim
16611,13324,1.21,sim
16611,5346,1.22,sim
16609,11617,0.0,same
16609,11967,0.0,same
16609,19241,0.84,sim
16609,13322,0.93,sim
16609,11605,0.93,sim
16609,13310,0.93,sim
16609,16620,0.99,sim
16609,22909,1.0,sim
16608,13307,0.0,same
16608,13319,0.0,same
16608,2791,0.0,same
16608,2794,0.0,same
16608,2783,0.0,same
16608,13309,0.0,same
16608,13321,0.0,same
16608,6382,0.0,same
16608,13355,0.0,same
16608,20216,0.0,same
16606,13307,0.0,same
16606,13319,0.0,same
16606,2791,0.0,same
16606,2794,0.0,same
16606,2783,0.0,same
16606,13309,0.0,same
16606,13321,0.0,same
16606,6382,0.0,same
16606,13355,0.0,same
16606,20216,0.0,same
16604,2367,0.0,same
16604,10557,1.94,sim
16603,2366,0.0,same
16602,2365,0.0,same
16601,2364,0.0,same
16601,20880,0.17,sim
16601,20887,0.17,sim
16601,20883,0.17,sim
16601,20890,0.17,sim
16601,8863,0.17,sim
16601,9830,0.17,sim
16601,148,0.17,sim
16601,5754,0.18,sim
16600,2363,0.0,same
16599,2362,0.0,same
16598,2361,0.0,same
16597,2360,0.0,same
16597,2214,1.98,sim
16596,2359,0.0,same
16595,2358,0.0,same
16594,2357,0.0,same
16593,12130,0.0,same
16593,10040,0.0,same
16593,11002,0.0,same
16593,2356,0.0,same
16593,20726,0.0,sim
16593,1924,0.0,sim
16593,6243,0.0,sim
16593,728,0.0,sim
16593,7411,0.0,sim
16592,2355,0.0,same
16592,1770,1.16,sim
16592,1759,1.59,sim
16589,5860,0.19,sim
16589,3712,0.33,sim
16589,25082,0.33,sim
16589,548,0.34,sim
16589,6009,0.34,sim
16589,5857,0.38,sim
16589,18519,0.38,sim
16589,4196,0.38,sim
16589,5996,0.38,sim
16585,308,0.0,same
16585,259,0.68,sim
16585,16985,1.19,sim
16585,1318,1.28,sim
16585,5120,1.37,sim
16585,19741,1.37,sim
16585,24652,1.37,sim
16585,14276,1.45,sim
16585,1976,1.45,sim
16582,8066,0.0,same
16582,25600,1.41,sim
16582,1149,1.8,sim
16581,8065,0.0,same
16578,8062,0.0,same
16578,18585,1.9,sim
16578,20784,1.92,sim
16577,8061,0.0,same
16577,25595,1.7,sim
16576,8060,0.0,same
16576,25594,1.49,sim
16575,8059,0.0,same
16575,5979,1.76,sim
16574,8058,0.0,same
16574,21313,0.71,sim
16574,7349,1.31,sim
16574,15682,1.46,sim
16574,15693,1.96,sim
16573,8057,0.0,same
16573,25591,1.01,sim
16572,8056,0.0,same
16571,8055,0.0,same
16571,4983,0.79,sim
16571,22775,0.79,sim
16571,15181,0.79,sim
16571,23758,0.86,sim
16571,16413,0.9,sim
16571,17917,0.9,sim
16571,6593,0.93,sim
16571,25226,0.96,sim
16567,3689,1.45,sim
16567,15879,1.86,sim
16567,452,1.86,sim
16563,25098,0.8,sim
16563,601,1.19,sim
16563,3515,1.36,sim
16563,19820,1.36,sim
16563,19804,1.36,sim
16563,3499,1.36,sim
